Date	Tub number	Dish	Cup	Tube_number	Treatment (# females)	Block	Total	Sex	Collection method	Date/time set up	Block set up	Collected time	Hours post parasitism	
31/1 pm	8	0	1	53	5	3.2	1	Males	Live	18/01/2023 15:39	############	############	13	
31/1 pm	8	0	1	51	10	3.2	0	Males	Live	18/01/2023 15:49	############	############	13	
31/1 pm	8	1	0	56	5	3.2	1	Males	Live	18/01/2023 15:59	############	############	13	
31/1 pm	8	1	0	58	1	3.2	0	Males	Live	18/01/2023 16:05	############	############	13	
31/1 pm	8	1	0	50	5	3.2	1	Males	Live	18/01/2023 15:31	############	############	13	
31/1 pm	8	1	0	59	5	3.2	1	Males	Live	18/01/2023 16:16	############	############	13	
31/1 pm	8	1	0	52	1	3.2	0	Males	Live	18/01/2023 15:33	############	############	13	
31/1 pm	8	1	0	49	1	3.2	1	Males	Live	18/01/2023 15:28	############	############	13	
31/1 pm	8	1	0	47	5	3.2	1	Males	Live	18/01/2023 15:24	############	############	13	
31/1 pm	8	1	0	53	5	3.2	1	Males	Live	18/01/2023 15:39	############	############	13	
31/1 pm	8	1	0	54	10	3.2	1	Males	Live	18/01/2023 15:48	############	############	13	
31/1 pm	8	1	0	48	10	3.2	0	Males	Live	18/01/2023 15:24	############	############	13	
31/1 pm	8	1	0	57	10	3.2	2	Males	Live	18/01/2023 16:01	############	############	13	
1/2 am	9	0	1	52	1	3.2	6	Males	Live	18/01/2023 15:33	############	############	13.75	
1/2 am	9	0	1	49	1	3.2	3	Males	Live	18/01/2023 15:28	############	############	13.75	
1/2 am	9	0	1	51	10	3.2	3	Males	Live	18/01/2023 15:49	############	############	13.75	
1/2 am	9	0	1	50	5	3.2	8	Males	Live	18/01/2023 15:31	############	############	13.75	
1/2 am	9	0	1	56	5	3.2	12	Males	Live	18/01/2023 15:59	############	############	13.75	
1/2 am	9	0	1	53	5	3.2	4	Males	Live	18/01/2023 15:39	############	############	13.75	
1/2 am	9	0	1	59	5	3.2	4	Males	Live	18/01/2023 16:16	############	############	13.75	
1/2 am	9	0	1	47	5	3.2	6	Males	Live	18/01/2023 15:24	############	############	13.75	
1/2 am	9	0	1	48	10	3.2	0	Males	Live	18/01/2023 15:24	############	############	13.75	
1/2 am	9	0	1	54	10	3.2	5	Males	Live	18/01/2023 15:48	############	############	13.75	
01/2 am	9	1	0	52	1	3.2	3	Males	Live	18/01/2023 15:33	############	############	13.75	
01/2 am	9	1	0	49	1	3.2	0	Males	Live	18/01/2023 15:28	############	############	13.75	
01/2 am	9	1	0	50	5	3.2	4	Males	Live	18/01/2023 15:31	############	############	13.75	
01/2 am	9	1	0	47	5	3.2	2	Males	Live	18/01/2023 15:24	############	############	13.75	
01/2 am	9	1	0	56	5	3.2	0	Males	Live	18/01/2023 15:59	############	############	13.75	
01/2 am	9	1	0	54	10	3.2	2	Males	Live	18/01/2023 15:48	############	############	13.75	
01/2 am	9	1	0	53	5	3.2	2	Males	Live	18/01/2023 15:39	############	############	13.75	
01/2 am	9	1	0	48	10	3.2	3	Males	Live	18/01/2023 15:24	############	############	13.75	
01/2 am	9	1	0	51	10	3.2	3	Males	Live	18/01/2023 15:49	############	############	13.75	
01/2 am	9	1	0	58	1	3.2	0	Males	Live	18/01/2023 16:05	############	############	13.75	
01/2 am	9	1	0	57	10	3.2	3	Males	Live	18/01/2023 16:01	############	############	13.75	
1/2 pm	10	0	1	57	10	3.2	0	Males	Live	18/01/2023 16:01	############	############	14	
1/2 pm	10	0	1	47	5	3.2	1	Males	Live	18/01/2023 15:24	############	############	14	
1/2 pm	10	0	1	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	14	
1/2 pm	10	0	1	49	1	3.2	0	Males	Live	18/01/2023 15:28	############	############	14	
1/2 pm	10	0	1	54	10	3.2	1	Males	Live	18/01/2023 15:48	############	############	14	
1/2 pm	10	0	1	52	1	3.2	0	Males	Live	18/01/2023 15:33	############	############	14	
1/2 pm	10	0	1	51	10	3.2	1	Males	Live	18/01/2023 15:49	############	############	14	
1/2 pm	10	0	1	56	5	3.2	0	Males	Live	18/01/2023 15:59	############	############	14	
1/2 pm	10	0	1	50	5	3.2	2	Males	Live	18/01/2023 15:31	############	############	14	
1/2 pm	10	1	0	47	5	3.2	0	Males	Live	18/01/2023 15:24	############	############	14	
1/2 pm	10	1	0	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	14	
1/2 pm	10	1	0	51	10	3.2	0	Males	Live	18/01/2023 15:49	############	############	14	
1/2 pm	10	1	0	56	5	3.2	1	Males	Live	18/01/2023 15:59	############	############	14	
1/2 pm	10	1	0	50	5	3.2	0	Males	Live	18/01/2023 15:31	############	############	14	
1/2 pm	10	1	0	54	10	3.2	0	Males	Live	18/01/2023 15:48	############	############	14	
1/2 pm	10	1	0	57	10	3.2	0	Males	Live	18/01/2023 16:01	############	############	14	
02/2 am	11	1	0	51	10	3.2	0	Males	Live	18/01/2023 15:49	############	############	14.75	
02/2 am	11	1	0	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	14.75	
02/2 am	11	1	0	56	5	3.2	0	Males	Live	18/01/2023 15:59	############	############	14.75	
02/2 am	11	1	0	59	5	3.2	0	Males	Live	18/01/2023 16:16	############	############	14.75	
02/2 am	11	1	0	49	1	3.2	0	Males	Live	18/01/2023 15:28	############	############	14.75	
02/2 am	11	1	0	57	10	3.2	0	Males	Live	18/01/2023 16:01	############	############	14.75	
02/2 am	11	0	1	50	5	3.2	7	Males	Live	18/01/2023 15:31	############	############	14.75	
02/2 am	11	0	1	57	10	3.2	2	Males	Live	18/01/2023 16:01	############	############	14.75	
02/2 am	11	0	1	47	5	3.2	4	Males	Live	18/01/2023 15:24	############	############	14.75	
02/2 am	11	0	1	52	1	3.2	2	Males	Live	18/01/2023 15:33	############	############	14.75	
02/2 am	11	0	1	54	10	3.2	5	Males	Live	18/01/2023 15:48	############	############	14.75	
02/2 am	11	0	1	56	5	3.2	3	Males	Live	18/01/2023 15:59	############	############	14.75	
02/2 am	11	0	1	59	5	3.2	3	Males	Live	18/01/2023 16:16	############	############	14.75	
02/2 am	11	0	1	58	1	3.2	1	Males	Live	18/01/2023 16:05	############	############	14.75	
02/2 am	11	0	1	49	1	3.2	1	Males	Live	18/01/2023 15:28	############	############	14.75	
02/2 am	11	0	1	48	10	3.2	2	Males	Live	18/01/2023 15:24	############	############	14.75	
02/2 am	11	0	1	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	14.75	
02/2 am	11	0	1	51	10	3.2	0	Males	Live	18/01/2023 15:49	############	############	14.75	
2/2 pm	12	0	1	57	10	3.2	1	Males	Live	18/01/2023 16:01	############	############	15	
2/2 pm	12	0	1	47	5	3.2	1	Males	Live	18/01/2023 15:24	############	############	15	
2/2 pm	12	0	1	59	5	3.2	0	Males	Live	18/01/2023 16:16	############	############	15	
2/2 pm	12	0	1	50	5	3.2	2	Males	Live	18/01/2023 15:31	############	############	15	
2/2 pm	12	0	1	56	5	3.2	2	Males	Live	18/01/2023 15:59	############	############	15	
2/2 pm	12	0	1	53	5	3.2	1	Males	Live	18/01/2023 15:39	############	############	15	
2/2 pm	12	0	1	49	1	3.2	1	Males	Live	18/01/2023 15:28	############	############	15	
2/2 pm	12	0	1	51	10	3.2	1	Males	Live	18/01/2023 15:49	############	############	15	
2/2 pm	12	0	1	52	1	3.2	0	Males	Live	18/01/2023 15:33	############	############	15	
2/2 pm	12	0	1	54	10	3.2	0	Males	Live	18/01/2023 15:48	############	############	15	
2/2 pm	12	1	0	47	5	3.2	0	Males	Live	18/01/2023 15:24	############	############	15	
2/2 pm	12	1	0	50	5	3.2	0	Males	Live	18/01/2023 15:31	############	############	15	
03/2 am	13	0	1	54	10	3.2	3	Males	Live	18/01/2023 15:48	############	############	15.75	
03/2 am	13	0	1	58	1	3.2	3	Males	Live	18/01/2023 16:05	############	############	15.75	
03/2 am	13	0	1	50	5	3.2	6	Males	Live	18/01/2023 15:31	############	############	15.75	
03/2 am	13	0	1	57	10	3.2	1	Males	Live	18/01/2023 16:01	############	############	15.75	
03/2 am	13	0	1	47	5	3.2	3	Males	Live	18/01/2023 15:24	############	############	15.75	
03/2 am	13	0	1	56	5	3.2	1	Males	Live	18/01/2023 15:59	############	############	15.75	
03/2 am	13	0	1	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	15.75	
03/2 am	13	0	1	59	5	3.2	1	Males	Live	18/01/2023 16:16	############	############	15.75	
03/2 am	13	0	1	52	1	3.2	0	Males	Live	18/01/2023 15:33	############	############	15.75	
03/2 am	13	1	0	47	5	3.2	1	Males	Live	18/01/2023 15:24	############	############	15.75	
03/2 pm	14	0	1	53	5	3.2	0	Males	Live	18/01/2023 15:39	############	############	16	
03/2 pm	14	0	1	51	10	3.2	1	Males	Live	18/01/2023 15:49	############	############	16	
03/2 pm	14	0	1	54	10	3.2	1	Males	Live	18/01/2023 15:48	############	############	16	
03/2 pm	14	0	1	58	1	3.2	0	Males	Live	18/01/2023 16:05	############	############	16	
03/2 pm	14	0	1	47	5	3.2	0	Males	Live	18/01/2023 15:24	############	############	16	
03/2 pm	14	0	1	59	5	3.2	0	Males	Live	18/01/2023 16:16	############	############	16	
03/2 pm	14	0	1	50	5	3.2	1	Males	Live	18/01/2023 15:31	############	############	16	
03/2 pm	14	0	1	56	5	3.2	1	Males	Live	18/01/2023 15:59	############	############	16	
31/1 am	7	1	0	38	5	3.1	2	Males	Live		############	############	13	
31/1 pm	8	1	0	38	5	3.1	0	Males	Live		############	############	13.25	
02/2 am	11	1	0	38	5	3.1	1	Males	Live		############	############		
28/1 am	1	0	0	5	5	1.1	4	Females	Live	16/01/2023 10:11	############	############	12	
28/1 am	1	0	0	3	1	1.1	10	Females	Live	16/01/2023 10:06	############	############	12	
28/1 am	1	0	0	4	10	1.1	5	Females	Live	16/01/2023 10:07	############	############	12	
28/1 am	1	0	0	2	5	1.1	6	Females	Live	16/01/2023 10:02	############	############	12	
28/1 am	1	0	0	1	1	1.1	8	Females	Live	16/01/2023 09:56	############	############	12	
28/1 am	1	0	0	7	5	1.1	7	Females	Live	16/01/2023 10:30	############	############	12	
28/1 am	1	0	0	6	10	1.1	19	Females	Live	16/01/2023 10:23	############	############	12	
28/1/pm	2	0	0	4	10	1.1	3	Females	Live	16/01/2023 10:07	############	############	12.25	
28/1/pm	2	0	0	1	1	1.1	7	Females	Live	16/01/2023 09:56	############	############	12.25	
28/1/pm	2	0	0	6	10	1.1	2	Females	Live	16/01/2023 10:23	############	############	12.25	
28/1/pm	2	0	0	7	5	1.1	5	Females	Live	16/01/2023 10:30	############	############	12.25	
28/1/pm	2	0	0	5	5	1.1	10	Females	Live	16/01/2023 10:11	############	############	12.25	
28/1/pm	2	0	0	3	1	1.1	4	Females	Live	16/01/2023 10:06	############	############	12.25	
28/1/pm	2	0	0	2	5	1.1	4	Females	Live	16/01/2023 10:02	############	############	12.25	
29/1 am	3	1	0	7	5	1.1	15	Females	Dead	16/01/2023 10:30	############	############	13	
29/1 am	3	1	0	1	1	1.1	5	Females	Dead	16/01/2023 09:56	############	############	13	
29/1 am	3	1	0	6	10	1.1	9	Females	Dead	16/01/2023 10:23	############	############	13	
29/1 am	3	1	0	2	5	1.1	12	Females	Dead	16/01/2023 10:02	############	############	13	
29/1 am	3	1	0	4	10	1.1	10	Females	Dead	16/01/2023 10:07	############	############	13	
29/1 pm	3	0	1	2	5	1.1	0	Females	Dead	16/01/2023 10:02	############	############	13.25	
29/1 pm	3	0	1	6	10	1.1	2	Females	Dead	16/01/2023 10:23	############	############	13.25	
29/1 pm	3	0	1	4	10	1.1	0	Females	Dead	16/01/2023 10:07	############	############	13.25	
29/1 pm	3	0	1	3	1	1.1	3	Females	Dead	16/01/2023 10:06	############	############	13.25	
29/1 pm	3	0	1	7	5	1.1	1	Females	Dead	16/01/2023 10:30	############	############	13.25	
29/1 am	3	0	0	3	1	1.1	27	Females	Live	16/01/2023 10:06	############	############	13	
29/1 am	3	0	0	5	5	1.1	10	Females	Live	16/01/2023 10:11	############	############	13	
29/1 pm	4	1	0	6	10	1.1	1	Females	Dead	16/01/2023 10:23	############	############	13.25	
29/1 pm	4	1	0	1	1	1.1	1	Females	Dead	16/01/2023 09:56	############	############	13.25	
29/1 pm	4	1	0	5	5	1.1	1	Females	Dead	16/01/2023 10:11	############	############	13.25	
29/1 pm	4	1	0	2	5	1.1	0	Females	Dead	16/01/2023 10:02	############	############	13.25	
29/4 pm	4	1	0	4	10	1.1	2	Females	Dead	16/01/2023 10:07	############	############	13.25	
29/4 pm	4	1	0	7	5	1.1	2	Females	Dead	16/01/2023 10:30	############	############	13.25	
29/4 pm	4	1	0	3	1	1.1	6	Females	Dead	16/01/2023 10:06	############	############	13.25	
29/1 pm	4	0	1	2	5	1.1	1	Females	Live	16/01/2023 10:02	############	############	13.25	
29/1 pm	4	0	1	6	10	1.1	1	Females	Live	16/01/2023 10:23	############	############	13.25	
29/1 pm	4	0	1	4	10	1.1	1	Females	Live	16/01/2023 10:07	############	############	13.25	
29/1 pm	4	0	1	3	1	1.1	1	Females	Live	16/01/2023 10:06	############	############	13.25	
29/1 pm	4	0	1	5	5	1.1	2	Females	Live	16/01/2023 10:11	############	############	13.25	
30/1 am	5	1	0	7	5	1.1	3	Females	Dead	16/01/2023 10:30	############	############	14	
30/1 am	5	1	0	3	1	1.1	10	Females	Dead	16/01/2023 10:06	############	############	14	
30/1 am	5	1	0	4	10	1.1	3	Females	Dead	16/01/2023 10:07	############	############	14	
30/1 am	5	1	0	1	1	1.1	4	Females	Dead	16/01/2023 09:56	############	############	14	
30/1 am	5	0	0	6	10	1.1	2	Females	Live	16/01/2023 10:23	############	############	14	
30/1 am	5	0	0	2	5	1.1	4	Females	Live	16/01/2023 10:02	############	############	14	
30/1 am	5	0	0	5	5	1.1	6	Females	Live	16/01/2023 10:11	############	############	14	
30/1 am	5	0	1	3	1	1.1	2	Females	Live	16/01/2023 10:06	############	############	14	
30/1 am	5	0	1	4	10	1.1	1	Females	Live	16/01/2023 10:07	############	############	14	
30/1 am	5	0	1	1	1	1.1	3	Females	Live	16/01/2023 09:56	############	############	14	
30/1 am	5	0	1	7	5	1.1	1	Females	Live	16/01/2023 10:30	############	############	14	
30/1 pm	5	0	1	5	5	1.1	1	Females	Live	16/01/2023 10:11	############	############	14	
30/1 pm	6	0	1	1	1	1.1	1	Females	Dead	16/01/2023 09:56	############	############	14.25	
30/1 pm	6	0	1	3	1	1.1	2	Females	Dead	16/01/2023 10:06	############	############	14.25	
30/1 pm	6	0	1	4	10	1.1	3	Females	Dead	16/01/2023 10:07	############	############	14.25	
30/1 pm	6	1	0	5	5	1.1	0	Females	Live	16/01/2023 10:11	############	############	14.25	
30/1 pm	6	1	0	7	5	1.1	1	Females	Live	16/01/2023 10:30	############	############	14.25	
30/1 pm	6	1	0	4	10	1.1	1	Females	Live	16/01/2023 10:07	############	############	14.25	
30/1 pm	6	1	0	6	10	1.1	2	Females	Live	16/01/2023 10:23	############	############	14.25	
31/1 am	7	0	1	2	5	1.1	4	Females	Live	16/01/2023 10:02	############	############	15	
31/1 am	7	0	1	4	10	1.1	3	Females	Live	16/01/2023 10:07	############	############	15	
31/1 am	7	0	1	7	5	1.1	9	Females	Live	16/01/2023 10:30	############	############	15	
31/1 am	7	0	1	5	5	1.1	2	Females	Live	16/01/2023 10:11	############	############	15	
31/1 am	7	0	1	6	10	1.1	6	Females	Live	16/01/2023 10:23	############	############	15	
31/1 am	7	0	1	1	1	1.1	2	Females	Live	16/01/2023 09:56	############	############	15	
31/1 am	7	1	0	2	5	1.1	2	Females	Live	16/01/2023 10:02	############	############	15	
31/1 am	7	1	0	5	5	1.1	0	Females	Live	16/01/2023 10:11	############	############	15	
31/1 am	7	1	0	6	10	1.1	2	Females	Live	16/01/2023 10:23	############	############	15	
31/1 pm	8	0	1	5	5	1.1	4	Females	Live	16/01/2023 10:11	############	############	15.25	
31/1 pm	8	0	1	1	1	1.1	1	Females	Live	16/01/2023 09:56	############	############	15.25	
31/1 pm	8	0	1	2	5	1.1	2	Females	Live	16/01/2023 10:02	############	############	15.25	
31/1 pm	8	0	1	6	10	1.1	1	Females	Live	16/01/2023 10:23	############	############	15.25	
31/1 pm	8	0	1	7	5	1.1	1	Females	Live	16/01/2023 10:30	############	############	15.25	
1/2 am	9	0	1	1	1	1.1	2	Females	Live	16/01/2023 09:56	############	############	16	
1/2 am	9	0	1	5	5	1.1	4	Females	Live	16/01/2023 10:11	############	############	16	
1/2 am	9	0	1	6	10	1.1	1	Females	Live	16/01/2023 10:23	############	############	16	
1/2 am	9	0	1	6	10	1.1	8	Females	Live	16/01/2023 10:23	############	############	16	
1/2 am	9	0	1	7	5	1.1	6	Females	Live	16/01/2023 10:30	############	############	16	
1/2 am	9	0	1	5	5	1.1	6	Females	Live	16/01/2023 10:11	############	############	16	
01/2 am	9	1	0	7	5	1.1	2	Females	Live	16/01/2023 10:30	############	############	16	
01/2 am	9	1	0	3	1	1.1	1	Females	Live	16/01/2023 10:06	############	############	16	
28/1 am	1	0	0	8	1	1.2	6	Females	Live	16/01/2023 16:18	############	############	11.75	
28/1 am	1	0	0	10	5	1.2	8	Females	Live	16/01/2023 16:30	############	############	11.75	
28/1 am	1	0	0	11	1	1.2	0	Females	Live	16/01/2023 16:33	############	############	11.75	
28/1 am	1	0	0	9	10	1.2	1	Females	Live	16/01/2023 16:28	############	############	11.75	
28/1 am	1	0	0	12	10	1.2	4	Females	Live	16/01/2023 16:42	############	############	11.75	
28/1/pm	2	0	0	9	10	1.2	3	Females	Live	16/01/2023 16:28	############	############	12	
28/1/pm	2	0	0	11	1	1.2	1	Females	Live	16/01/2023 16:33	############	############	12	
28/1/pm	2	0	0	10	5	1.2	2	Females	Live	16/01/2023 16:30	############	############	12	
28/1/pm	2	0	0	8	1	1.2	4	Females	Live	16/01/2023 16:18	############	############	12	
28/1/pm	2	0	0	12	10	1.2	7	Females	Live	16/01/2023 16:42	############	############	12	
29/1 am	3	1	0	8	1	1.2	9	Females	Dead	16/01/2023 16:18	############	############	12.75	
29/1 am	3	1	0	10	5	1.2	3	Females	Dead	16/01/2023 16:30	############	############	12.75	
29/1 am	3	1	0	9	10	1.2	7	Females	Dead	16/01/2023 16:28	############	############	12.75	
29/1 pm	3	0	1	8	1	1.2	1	Females	Dead	16/01/2023 16:18	############	############	13	
29/1 pm	3	0	1	10	5	1.2	1	Females	Dead	16/01/2023 16:30	############	############	13	
29/1 pm	3	0	1	12	10	1.2	0	Females	Dead	16/01/2023 16:42	############	############	13	
29/1 am	3	0	0	12	10	1.2	21	Females	Live	16/01/2023 16:42	############	############	12.75	
29/1 am	3	0	0	11	1	1.2	5	Females	Live	16/01/2023 16:33	############	############	12.75	
29/1 pm	4	1	0	11	1	1.2	1	Females	Dead	16/01/2023 16:33	############	############	13	
29/1 pm	4	1	0	8	1	1.2	0	Females	Dead	16/01/2023 16:18	############	############	13	
29/1 pm	4	1	0	9	10	1.2	1	Females	Dead	16/01/2023 16:28	############	############	13	
29/1 pm	4	1	0	12	10	1.2	3	Females	Dead	16/01/2023 16:42	############	############	13	
29/4 pm	4	1	0	10	5	1.2	1	Females	Dead	16/01/2023 16:30	############	############	13	
29/1 pm	4	0	1	12	10	1.2	0	Females	Live	16/01/2023 16:42	############	############	13	
29/1 pm	4	0	1	8	1	1.2	0	Females	Live	16/01/2023 16:18	############	############	13	
29/1 pm	4	0	1	9	10	1.2	1	Females	Live	16/01/2023 16:28	############	############	13	
29/1 pm	4	0	1	11	1	1.2	3	Females	Live	16/01/2023 16:33	############	############	13	
30/1 am	5	1	0	10	5	1.2	5	Females	Dead	16/01/2023 16:30	############	############	13.75	
30/1 am	5	1	0	11	1	1.2	4	Females	Dead	16/01/2023 16:33	############	############	13.75	
30/1 am	5	1	0	9	10	1.2	7	Females	Dead	16/01/2023 16:28	############	############	13.75	
30/1 am	5	0	0	8	1	1.2	0	Females	Live	16/01/2023 16:18	############	############	13.75	
30/1 am	5	0	0	12	10	1.2	4	Females	Live	16/01/2023 16:42	############	############	13.75	
30/1 am	5	0	1	9	10	1.2	0	Females	Live	16/01/2023 16:28	############	############	13.75	
30/1 am	5	0	1	12	10	1.2	1	Females	Live	16/01/2023 16:42	############	############	13.75	
30/1 am	5	0	1	11	1	1.2	0	Females	Live	16/01/2023 16:33	############	############	13.75	
30/1 pm	5	0	1	8	1	1.2	2	Females	Live	16/01/2023 16:18	############	############	13.75	
30/1 pm	6	0	1	11	1	1.2	4	Females	Dead	16/01/2023 16:33	############	############	14	
30/1 pm	6	0	1	12	10	1.2	0	Females	Dead	16/01/2023 16:42	############	############	14	
30/1 pm	6	0	1	10	5	1.2	0	Females	Dead	16/01/2023 16:30	############	############	14	
30/1 pm	6	1	0	11	1	1.2	0	Females	Live	16/01/2023 16:33	############	############	14	
30/1 pm	6	1	0	9	10	1.2	2	Females	Live	16/01/2023 16:28	############	############	14	
30/1 pm	6	1	0	10	5	1.2	1	Females	Live	16/01/2023 16:30	############	############	14	
31/1 am	7	0	1	9	10	1.2	4	Females	Live	16/01/2023 16:28	############	############	14.75	
31/1 am	7	0	1	10	5	1.2	1	Females	Live	16/01/2023 16:30	############	############	14.75	
31/1 am	7	0	1	11	1	1.2	2	Females	Live	16/01/2023 16:33	############	############	14.75	
31/1 am	7	0	1	12	10	1.2	3	Females	Live	16/01/2023 16:42	############	############	14.75	
31/1 am	7	1	0	12	10	1.2	0	Females	Live	16/01/2023 16:42	############	############	14.75	
31/1 am	7	1	0	9	10	1.2	1	Females	Live	16/01/2023 16:28	############	############	14.75	
31/1 am	7	1	0	10	5	1.2	1	Females	Live	16/01/2023 16:30	############	############	14.75	
31/1 pm	8	0	1	9	10	1.2	3	Females	Live	16/01/2023 16:28	############	############	15	
1/2 am	9	0	1	10	5	1.2	3	Females	Live	16/01/2023 16:30	############	############	15.75	
1/2 am	9	0	1	12	10	1.2	5	Females	Live	16/01/2023 16:42	############	############	15.75	
1/2 am	9	0	1	9	10	1.2	11	Females	Live	16/01/2023 16:28	############	############	15.75	
1/2 am	9	0	1	11	1	1.2	3	Females	Live	16/01/2023 16:33	############	############	15.75	
01/2 am	9	1	0	12	10	1.2	1	Females	Live	16/01/2023 16:42	############	############	15.75	
